label,mode,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio,armed_rate,added_rate,added_of_armed_rate,deadline_exit_rate,avg_base_net,avg_add_leg_net_when_added,add_win_rate_when_added
add0.25_cush0.3_chase1.5_nolock,5m_optimistic,2079,0.03434337324050419,1.822987569721785e-06,-0.9656566267594958,-0.9668785043528673,0.36796536796536794,0.5794330185002663,-0.0015861449493662521,0.005938872380173505,0.005967148189166796,0.9952614200122221,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.38257575757575757,0.35288367546432065,0.9984918691288079,0.9911597078890504,0.5468975468975469,0.15536315536315537,0.28408091468777485,0.4531024531024531,-0.0015222231342647346,-0.0016457393634186327,0.14860681114551083
add0.25_cush0.3_chase1.5_nolock,1m_conservative,2042,0.026775108085799984,6.870785696089064e-07,-0.9732248919142,-0.9737584648684466,0.3599412340842311,0.5532442125349762,-0.0017368325070094119,0.00597548320098896,0.006073903697046752,0.9837961711336243,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3737957610789981,0.3456175298804781,0.9854286113053816,0.9804854075757965,0.5019588638589618,0.17042115572967678,0.33951219512195124,0.4980411361410382,-0.0016690618999983464,-0.001590661833524088,0.16091954022988506
add0.25_cush0.3_chase1.5_nolock,1m_optimistic,2079,0.03434337324050419,1.822987569721785e-06,-0.9656566267594958,-0.9668785043528673,0.36796536796536794,0.5794330185002663,-0.0015861449493662521,0.005938872380173505,0.005967148189166796,0.9952614200122221,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.38257575757575757,0.35288367546432065,0.9984918691288079,0.9911597078890504,0.5468975468975469,0.15536315536315537,0.28408091468777485,0.4531024531024531,-0.0015222231342647346,-0.0016457393634186327,0.14860681114551083
add0.25_cush0.5_chase0.5_lock,5m_conservative,1997,0.04269344302687331,4.278358146584736e-06,-0.9573065569731267,-0.9582842236180115,0.3905858788182273,0.6059638207188481,-0.0015408340038719505,0.006066663578380961,0.006416633604658534,0.945458935660049,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.42167487684729066,0.35845213849287166,0.9364244090860926,0.9478340119248095,0.40861291937906863,0.0,0.0,0.5913870806209314,-0.0015408340038719505,,
add0.25_cush0.5_chase0.5_lock,5m_optimistic,2079,0.03924079269883833,3.074116801937272e-06,-0.9607592073011617,-0.9623002253708947,0.3848003848003848,0.5911011647938433,-0.0015222231342647346,0.005718587386316352,0.006051268025949542,0.9450229872141571,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.4024621212121212,0.36656891495601174,0.939495977194836,0.9501761681296573,0.5468975468975469,0.0,0.0,0.4531024531024531,-0.0015222231342647346,,
add0.25_cush0.5_chase0.5_lock,1m_conservative,2042,0.03076235403166083,1.1839276600703848e-06,-0.9692376459683392,-0.96993056099888,0.37904015670910873,0.5647386042148472,-0.0016690618999983464,0.005713267338545186,0.00617531018914085,0.9251790053545559,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3959537572254335,0.3615537848605578,0.9172540811294848,0.9321579273253204,0.5019588638589618,0.0,0.0,0.4980411361410382,-0.0016690618999983464,,
add0.25_cush0.5_chase0.5_lock,1m_optimistic,2079,0.03924079269883833,3.074116801937272e-06,-0.9607592073011617,-0.9623002253708947,0.3848003848003848,0.5911011647938433,-0.0015222231342647346,0.005718587386316352,0.006051268025949542,0.9450229872141571,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.4024621212121212,0.36656891495601174,0.939495977194836,0.9501761681296573,0.5468975468975469,0.0,0.0,0.4531024531024531,-0.0015222231342647346,,
add0.25_cush0.5_chase0.5_nolock,5m_conservative,1997,0.04124143830189339,3.7357059662086063e-06,-0.9587585616981066,-0.9597029778837362,0.3900851276915373,0.6040341754982518,-0.0015580003698366302,0.006092730534650978,0.006451201826811875,0.9444334091872537,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.42167487684729066,0.3574338085539715,0.9350268228498686,0.9469268217729655,0.40861291937906863,0.0500751126690035,0.12254901960784313,0.5913870806209314,-0.0015408340038719505,-0.0013712493132586284,0.18
add0.25_cush0.5_chase0.5_nolock,5m_optimistic,2079,0.03824457001876912,2.779354713787998e-06,-0.9617554299812309,-0.9632573255703544,0.38431938431938434,0.5896085631302584,-0.001534522332866992,0.005736492305813579,0.006073226001855879,0.9445543940009148,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.4024621212121212,0.3655913978494624,0.9374585262751158,0.9513258315181329,0.5468975468975469,0.031265031265031266,0.05716798592788039,0.4531024531024531,-0.0015222231342647346,-0.0015735405473288016,0.16923076923076924
add0.25_cush0.5_chase0.5_nolock,1m_conservative,2042,0.02992439133926554,1.0624537490397043e-06,-0.9700756086607345,-0.9707496487721454,0.3785504407443683,0.5632217815055578,-0.0016825163319465846,0.005731311348184933,0.006198583153650022,0.9246163528208964,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3959537572254335,0.3605577689243028,0.9154592238144432,0.9328590592528012,0.5019588638589618,0.034769833496571985,0.06926829268292684,0.4980411361410382,-0.0016690618999983464,-0.001547828171171974,0.16901408450704225
add0.25_cush0.5_chase0.5_nolock,1m_optimistic,2079,0.03824457001876912,2.779354713787998e-06,-0.9617554299812309,-0.9632573255703544,0.38431938431938434,0.5896085631302584,-0.001534522332866992,0.005736492305813579,0.006073226001855879,0.9445543940009148,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.4024621212121212,0.3655913978494624,0.9374585262751158,0.9513258315181329,0.5468975468975469,0.031265031265031266,0.05716798592788039,0.4531024531024531,-0.0015222231342647346,-0.0015735405473288016,0.16923076923076924
add0.25_cush0.5_chase1_lock,5m_conservative,1997,0.0422461217796497,4.105316292289497e-06,-0.9577538782203503,-0.9587213013469814,0.3870806209313971,0.6047283114826043,-0.0015460862611578715,0.006110783317679282,0.006381674647139179,0.9575516859698677,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.4187192118226601,0.3543788187372709,0.9470426342009312,0.9613765454312678,0.40861291937906863,0.012518778167250876,0.030637254901960783,0.5913870806209314,-0.0015408340038719505,-0.0016782012479975266,0.16
add0.25_cush0.5_chase1_lock,5m_optimistic,2079,0.03898055910068932,2.9949754073746443e-06,-0.9610194408993107,-0.9625247100782928,0.38191438191438193,0.5903150980639146,-0.0015254121223062412,0.005755129653624333,0.006024050386966844,0.9553588173956302,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.3996212121212121,0.36363636363636365,0.9501456649719918,0.9601276680860392,0.5468975468975469,0.007696007696007696,0.014072119613016711,0.4531024531024531,-0.0015222231342647346,-0.0016574765345730824,0.1875
add0.25_cush0.5_chase1_lock,1m_conservative,2042,0.030553946252382665,1.1527971342387468e-06,-0.9694460537476174,-0.9701139151327883,0.376101860920666,0.5639476935399476,-0.0016723793804269303,0.005750817144611636,0.006147273360983931,0.9355069812107984,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3930635838150289,0.35856573705179284,0.9278461183006567,0.9421374832016582,0.5019588638589618,0.00832517140058766,0.016585365853658537,0.4980411361410382,-0.0016690618999983464,-0.001593951772980842,0.17647058823529413
add0.25_cush0.5_chase1_lock,1m_optimistic,2079,0.03898055910068932,2.9949754073746443e-06,-0.9610194408993107,-0.9625247100782928,0.38191438191438193,0.5903150980639146,-0.0015254121223062412,0.005755129653624333,0.006024050386966844,0.9553588173956302,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.3996212121212121,0.36363636363636365,0.9501456649719918,0.9601276680860392,0.5468975468975469,0.007696007696007696,0.014072119613016711,0.4531024531024531,-0.0015222231342647346,-0.0016574765345730824,0.1875
add0.25_cush0.5_chase1_nolock,5m_conservative,1997,0.03892268707859578,2.9775838948222622e-06,-0.9610773129214042,-0.9619686304209574,0.38357536304456685,0.5995961994112137,-0.001586890540846201,0.006195223046813182,0.006429375519032301,0.9635808374349922,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.41379310344827586,0.35234215885947046,0.9596554706595537,0.9596959968847995,0.40861291937906863,0.11667501251877817,0.2855392156862745,0.5913870806209314,-0.0015408340038719505,-0.001578968314808211,0.18025751072961374
add0.25_cush0.5_chase1_nolock,5m_optimistic,2079,0.03686722179947283,2.4071540386390452e-06,-0.9631327782005272,-0.9645018188613634,0.37902837902837905,0.5869687611780914,-0.0015520768653750148,0.005819338042990307,0.006051437785430688,0.9616455211686751,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.3958333333333333,0.3616813294232649,0.9598136874898654,0.9626657020713592,0.5468975468975469,0.075998075998076,0.13896218117854,0.4531024531024531,-0.0015222231342647346,-0.001571288784260073,0.17088607594936708
add0.25_cush0.5_chase1_nolock,1m_conservative,2042,0.02880501347813284,9.149740989151883e-07,-0.9711949865218672,-0.9717811994597743,0.37267384916748286,0.5607075313293538,-0.0017010918505894362,0.005826147518667376,0.006172777377524981,0.9438453976779269,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3882466281310212,0.3565737051792829,0.941903953077715,0.9441545070123755,0.5019588638589618,0.08374142997061704,0.16682926829268294,0.4980411361410382,-0.0016690618999983464,-0.0015299452422691336,0.17543859649122806
add0.25_cush0.5_chase1_nolock,1m_optimistic,2079,0.03686722179947283,2.4071540386390452e-06,-0.9631327782005272,-0.9645018188613634,0.37902837902837905,0.5869687611780914,-0.0015520768653750148,0.005819338042990307,0.006051437785430688,0.9616455211686751,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.3958333333333333,0.3616813294232649,0.9598136874898654,0.9626657020713592,0.5468975468975469,0.075998075998076,0.13896218117854,0.4531024531024531,-0.0015222231342647346,-0.001571288784260073,0.17088607594936708
add0.25_cush0.5_chase1.5_lock,5m_conservative,1997,0.04013866699250164,3.3591791828008735e-06,-0.9598613330074983,-0.9607804960711099,0.3785678517776665,0.598377638894306,-0.0015716846857309697,0.006185561961329442,0.006297291829306853,0.9822574733701505,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.4068965517241379,0.34928716904276985,0.9817453598423316,0.9755430097939358,0.40861291937906863,0.06609914872308463,0.16176470588235295,0.5913870806209314,-0.0015408340038719505,-0.0018669336870442653,0.13636363636363635
add0.25_cush0.5_chase1.5_lock,5m_optimistic,2079,0.03732951341182565,2.5276536541667534e-06,-0.9626704865881743,-0.9640695191802728,0.3746993746993747,0.5848962319544773,-0.0015462434036182088,0.0058145624519366865,0.0059570647586007185,0.9760784358675488,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.38825757575757575,0.36070381231671556,0.9831239508855376,0.9681211493768531,0.5468975468975469,0.04954304954304954,0.09058927000879508,0.4531024531024531,-0.0015222231342647346,-0.0019393452421698214,0.13592233009708737
add0.25_cush0.5_chase1.5_lock,1m_conservative,2042,0.02928117021452873,9.757065034920044e-07,-0.9707188297854713,-0.9713588702809728,0.3692458374142997,0.5587010116760778,-0.00169322854205555,0.005805591823273771,0.00608306592983374,0.9543858130487906,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3834296724470135,0.3545816733067729,0.9533158404260055,0.9542369308596443,0.5019588638589618,0.05190989226248776,0.10341463414634146,0.4980411361410382,-0.0016690618999983464,-0.0018621993615400034,0.1509433962264151
add0.25_cush0.5_chase1.5_lock,1m_optimistic,2079,0.03732951341182565,2.5276536541667534e-06,-0.9626704865881743,-0.9640695191802728,0.3746993746993747,0.5848962319544773,-0.0015462434036182088,0.0058145624519366865,0.0059570647586007185,0.9760784358675488,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.38825757575757575,0.36070381231671556,0.9831239508855376,0.9681211493768531,0.5468975468975469,0.04954304954304954,0.09058927000879508,0.4531024531024531,-0.0015222231342647346,-0.0019393452421698214,0.13592233009708737
add0.25_cush0.5_chase1.5_nolock,5m_conservative,1997,0.03692548073785928,2.422098929192935e-06,-0.9630745192621407,-0.9639201013540094,0.3745618427641462,0.593541567245005,-0.0016132782029668652,0.00628956679906236,0.006346126931163711,0.9910874565361113,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.4019704433497537,0.34623217922606925,0.9949046126867818,0.9791505176575624,0.40861291937906863,0.17075613420130195,0.4178921568627451,0.5913870806209314,-0.0015408340038719505,-0.0016970212972732533,0.17302052785923755
add0.25_cush0.5_chase1.5_nolock,5m_optimistic,2079,0.0351799503746357,2.003339814664542e-06,-0.9648200496253643,-0.9660863390138777,0.37037037037037035,0.5815595287826474,-0.00157461970006141,0.005908808815533021,0.005976636473940487,0.9886511989305005,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.38446969696969696,0.35581622678396874,0.9935163698215862,0.982793683817242,0.5468975468975469,0.12025012025012025,0.2198768689533861,0.4531024531024531,-0.0015222231342647346,-0.0017429193646606195,0.156
add0.25_cush0.5_chase1.5_nolock,1m_conservative,2042,0.027555623655399084,7.689918713531332e-07,-0.9724443763446009,-0.9730051628587665,0.3633692458374143,0.5557245297729344,-0.0017228102671823621,0.005930571082100649,0.006091124852696203,0.9736413594404512,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3766859344894027,0.34960159362549803,0.976969707889834,0.9685648168315463,0.5019588638589618,0.12928501469147893,0.2575609756097561,0.4980411361410382,-0.0016690618999983464,-0.0016629419059054557,0.17045454545454544
add0.25_cush0.5_chase1.5_nolock,1m_optimistic,2079,0.0351799503746357,2.003339814664542e-06,-0.9648200496253643,-0.9660863390138777,0.37037037037037035,0.5815595287826474,-0.00157461970006141,0.005908808815533021,0.005976636473940487,0.9886511989305005,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.38446969696969696,0.35581622678396874,0.9935163698215862,0.982793683817242,0.5468975468975469,0.12025012025012025,0.2198768689533861,0.4531024531024531,-0.0015222231342647346,-0.0017429193646606195,0.156
add0.25_cush0.8_chase0.5_lock,5m_conservative,1997,0.04269344302687331,4.278358146584736e-06,-0.9573065569731267,-0.9582842236180115,0.3905858788182273,0.6059638207188481,-0.0015408340038719505,0.006066663578380961,0.006416633604658534,0.945458935660049,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.42167487684729066,0.35845213849287166,0.9364244090860926,0.9478340119248095,0.40861291937906863,0.0,0.0,0.5913870806209314,-0.0015408340038719505,,
add0.25_cush0.8_chase0.5_lock,5m_optimistic,2079,0.03924079269883833,3.074116801937272e-06,-0.9607592073011617,-0.9623002253708947,0.3848003848003848,0.5911011647938433,-0.0015222231342647346,0.005718587386316352,0.006051268025949542,0.9450229872141571,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.4024621212121212,0.36656891495601174,0.939495977194836,0.9501761681296573,0.5468975468975469,0.0,0.0,0.4531024531024531,-0.0015222231342647346,,
add0.25_cush0.8_chase0.5_lock,1m_conservative,2042,0.03076235403166083,1.1839276600703848e-06,-0.9692376459683392,-0.96993056099888,0.37904015670910873,0.5647386042148472,-0.0016690618999983464,0.005713267338545186,0.00617531018914085,0.9251790053545559,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3959537572254335,0.3615537848605578,0.9172540811294848,0.9321579273253204,0.5019588638589618,0.0,0.0,0.4980411361410382,-0.0016690618999983464,,
add0.25_cush0.8_chase0.5_lock,1m_optimistic,2079,0.03924079269883833,3.074116801937272e-06,-0.9607592073011617,-0.9623002253708947,0.3848003848003848,0.5911011647938433,-0.0015222231342647346,0.005718587386316352,0.006051268025949542,0.9450229872141571,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.4024621212121212,0.36656891495601174,0.939495977194836,0.9501761681296573,0.5468975468975469,0.0,0.0,0.4531024531024531,-0.0015222231342647346,,
add0.25_cush0.8_chase0.5_nolock,5m_conservative,1997,0.04236229847855834,4.149747373443069e-06,-0.9576377015214417,-0.9586077850585569,0.3900851276915373,0.6053823305721784,-0.00154472348367264,0.006074976045193215,0.006418078108456304,0.946541307621198,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.42167487684729066,0.3574338085539715,0.9355337801950214,0.9511260365763292,0.40861291937906863,0.010515773660490736,0.025735294117647058,0.5913870806209314,-0.0015408340038719505,-0.0014794840308527863,0.19047619047619047
add0.25_cush0.8_chase0.5_nolock,5m_optimistic,2079,0.038986190020866625,2.9966716230950114e-06,-0.9610138099791333,-0.9625448295931683,0.38431938431938434,0.5906345207617129,-0.001525345653585914,0.00572642515130455,0.006052036960701133,0.9461979806946089,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.4024621212121212,0.3655913978494624,0.938636586036735,0.9535649611915654,0.5468975468975469,0.006734006734006734,0.012313104661389622,0.4531024531024531,-0.0015222231342647346,-0.0018547764767805292,0.14285714285714285
add0.25_cush0.8_chase0.5_nolock,1m_conservative,2042,0.030562823797312545,1.154110626747315e-06,-0.9694371762026874,-0.970125596860064,0.3785504407443683,0.5642728052115632,-0.0016722421573888825,0.005720709118847186,0.0061755923043790165,0.9263417720743514,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3959537572254335,0.3605577689243028,0.916627702690806,0.935282426905665,0.5019588638589618,0.0068560235063663075,0.013658536585365854,0.4980411361410382,-0.0016690618999983464,-0.0018554530261357552,0.14285714285714285
add0.25_cush0.8_chase0.5_nolock,1m_optimistic,2079,0.038986190020866625,2.9966716230950114e-06,-0.9610138099791333,-0.9625448295931683,0.38431938431938434,0.5906345207617129,-0.001525345653585914,0.00572642515130455,0.006052036960701133,0.9461979806946089,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.4024621212121212,0.3655913978494624,0.938636586036735,0.9535649611915654,0.5468975468975469,0.006734006734006734,0.012313104661389622,0.4531024531024531,-0.0015222231342647346,-0.0018547764767805292,0.14285714285714285
add0.25_cush0.8_chase1_lock,5m_conservative,1997,0.04269344302687331,4.278358146584736e-06,-0.9573065569731267,-0.9582842236180115,0.3905858788182273,0.6059638207188481,-0.0015408340038719505,0.006066663578380961,0.006416633604658534,0.945458935660049,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.42167487684729066,0.35845213849287166,0.9364244090860926,0.9478340119248095,0.40861291937906863,0.0,0.0,0.5913870806209314,-0.0015408340038719505,,
add0.25_cush0.8_chase1_lock,5m_optimistic,2079,0.03924079269883833,3.074116801937272e-06,-0.9607592073011617,-0.9623002253708947,0.3848003848003848,0.5911011647938433,-0.0015222231342647346,0.005718587386316352,0.006051268025949542,0.9450229872141571,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.4024621212121212,0.36656891495601174,0.939495977194836,0.9501761681296573,0.5468975468975469,0.0,0.0,0.4531024531024531,-0.0015222231342647346,,
add0.25_cush0.8_chase1_lock,1m_conservative,2042,0.03076235403166083,1.1839276600703848e-06,-0.9692376459683392,-0.96993056099888,0.37904015670910873,0.5647386042148472,-0.0016690618999983464,0.005713267338545186,0.00617531018914085,0.9251790053545559,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3959537572254335,0.3615537848605578,0.9172540811294848,0.9321579273253204,0.5019588638589618,0.0,0.0,0.4980411361410382,-0.0016690618999983464,,
add0.25_cush0.8_chase1_lock,1m_optimistic,2079,0.03924079269883833,3.074116801937272e-06,-0.9607592073011617,-0.9623002253708947,0.3848003848003848,0.5911011647938433,-0.0015222231342647346,0.005718587386316352,0.006051268025949542,0.9450229872141571,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.4024621212121212,0.36656891495601174,0.939495977194836,0.9501761681296573,0.5468975468975469,0.0,0.0,0.4531024531024531,-0.0015222231342647346,,
add0.25_cush0.8_chase1_nolock,5m_conservative,1997,0.04093745982807431,3.628930783243379e-06,-0.9590625401719257,-0.9599999953444922,0.38808212318477714,0.6027683559869255,-0.0015618202876456426,0.0061068046739128955,0.006425309931841934,0.9504295884077715,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.4187192118226601,0.3564154786150713,0.9427059818424,0.9512512146417812,0.40861291937906863,0.04356534802203305,0.10661764705882353,0.5913870806209314,-0.0015408340038719505,-0.0019268785607385137,0.1724137931034483
add0.25_cush0.8_chase1_nolock,5m_optimistic,2079,0.03805193088176123,2.7248807994385723e-06,-0.9619480691182387,-0.9634013577249696,0.3823953823953824,0.5887898341010491,-0.0015369902693544155,0.005755127360089903,0.006051969642725314,0.9509511282839586,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.3996212121212121,0.364613880742913,0.946515343008493,0.9549366418307403,0.5468975468975469,0.027898027898027897,0.051011433597185574,0.4531024531024531,-0.0015222231342647346,-0.0021173016449273874,0.13793103448275862
add0.25_cush0.8_chase1_nolock,1m_conservative,2042,0.029844955397810312,1.0514413175622891e-06,-0.9701550446021897,-0.9707945443047986,0.376101860920666,0.5625883536130498,-0.0016838567207654964,0.005758376375063014,0.00617022643630419,0.9332520345091477,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3921001926782274,0.3595617529880478,0.928436362144417,0.9368515598248663,0.5019588638589618,0.030362389813907934,0.06048780487804878,0.4980411361410382,-0.0016690618999983464,-0.0019490983230013726,0.14516129032258066
add0.25_cush0.8_chase1_nolock,1m_optimistic,2079,0.03805193088176123,2.7248807994385723e-06,-0.9619480691182387,-0.9634013577249696,0.3823953823953824,0.5887898341010491,-0.0015369902693544155,0.005755127360089903,0.006051969642725314,0.9509511282839586,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.3996212121212121,0.364613880742913,0.946515343008493,0.9549366418307403,0.5468975468975469,0.027898027898027897,0.051011433597185574,0.4531024531024531,-0.0015222231342647346,-0.0021173016449273874,0.13793103448275862
add0.25_cush0.8_chase1.5_lock,5m_conservative,1997,0.04197920784995845,4.004579563820587e-06,-0.9580207921500415,-0.95898210303021,0.38507761642463695,0.603939333403716,-0.0015492753278269632,0.006134962763283952,0.006361310419084533,0.9644180772688727,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.4147783251231527,0.3543788187372709,0.9593965493438714,0.962540866316197,0.40861291937906863,0.017526289434151226,0.0428921568627451,0.5913870806209314,-0.0015408340038719505,-0.0019265513072183207,0.17142857142857143
add0.25_cush0.8_chase1.5_lock,5m_optimistic,2079,0.0387664182640159,2.9309982628208976e-06,-0.961233581735984,-0.9627559707331219,0.38095238095238093,0.5896334425674897,-0.0015280655329235507,0.005763435461199529,0.006015143067768524,0.9581543441721707,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.39678030303030304,0.364613880742913,0.9581482991526103,0.9575068457950564,0.5468975468975469,0.012506012506012507,0.022867194371152155,0.4531024531024531,-0.0015222231342647346,-0.0018686687402583234,0.15384615384615385
add0.25_cush0.8_chase1.5_lock,1m_conservative,2042,0.030350984850193285,1.1230702233142367e-06,-0.9696490151498067,-0.9703326641830625,0.3746327130264447,0.5631487304653945,-0.001675646289332624,0.005765887426941019,0.006133573691798825,0.9400535017049787,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3901734104046243,0.35856573705179284,0.9357609132635083,0.9432242026230757,0.5019588638589618,0.014201762977473066,0.02829268292682927,0.4980411361410382,-0.0016690618999983464,-0.0018545273131855818,0.1724137931034483
add0.25_cush0.8_chase1.5_lock,1m_optimistic,2079,0.0387664182640159,2.9309982628208976e-06,-0.961233581735984,-0.9627559707331219,0.38095238095238093,0.5896334425674897,-0.0015280655329235507,0.005763435461199529,0.006015143067768524,0.9581543441721707,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.39678030303030304,0.364613880742913,0.9581482991526103,0.9575068457950564,0.5468975468975469,0.012506012506012507,0.022867194371152155,0.4531024531024531,-0.0015222231342647346,-0.0018686687402583234,0.15384615384615385
add0.25_cush0.8_chase1.5_nolock,5m_conservative,1997,0.039927960366744474,3.2905856030015516e-06,-0.9600720396332555,-0.9609863775802858,0.3810716074111167,0.6002382706703945,-0.001574309166379353,0.00620305881910615,0.006362801914724391,0.9748942214830586,-0.03892276407195153,0.06278539554259432,1015,982,1.0336048879837068,0.5082623935903856,0.49173760640961445,0.41083743842364534,0.35030549898167007,0.9687151610375258,0.9740495254330118,0.40861291937906863,0.07310966449674512,0.17892156862745098,0.5913870806209314,-0.0015408340038719505,-0.0018315040966378957,0.18493150684931506
add0.25_cush0.8_chase1.5_nolock,5m_optimistic,2079,0.03723796279303922,2.5034413482515282e-06,-0.9627620372069607,-0.9641842385463133,0.37662337662337664,0.5865879219739338,-0.001547379209839094,0.005829609183375916,0.006004309697406496,0.9709041467154768,-0.03892276407195153,0.06278539554259432,1056,1023,1.032258064516129,0.5079365079365079,0.49206349206349204,0.39299242424242425,0.3597262952101662,0.9677424046341301,0.9736004891931669,0.5468975468975469,0.05098605098605099,0.0932277924362357,0.4531024531024531,-0.0015222231342647346,-0.001973565325248789,0.1509433962264151
add0.25_cush0.8_chase1.5_nolock,1m_conservative,2042,0.02922412469050032,9.68276622727685e-07,-0.9707758753094997,-0.9714020722261804,0.3697355533790402,0.560523368960356,-0.001694136275629075,0.005844065367441405,0.0061163136186890696,0.955488179936395,-0.03892276407195153,0.06278539554259432,1038,1004,1.0338645418326693,0.5083251714005876,0.49167482859941236,0.3853564547206166,0.35358565737051795,0.9504216721656421,0.9594231567093146,0.5019588638589618,0.05484818805093046,0.10926829268292683,0.4980411361410382,-0.0016690618999983464,-0.0018286383942124286,0.16964285714285715
