label,family,parameter,value,signal_name,signal_kind,exit_name,exit_kind,filter_name,exposure,reason_counts,raw_trade_events,filter_pass_events,selected_trades,name,final_equity,total_return_pct,annual_return_pct,annual_equity_multiple,max_drawdown_pct,win_rate_pct,trades,trades_per_day,profit_factor,avg_trade_pct,median_trade_pct,worst_trade_pct,stop_trades,tp_trades,trail_trades,max_hold_trades,score,target_return_pass,target_equity_multiple_pass,target_drawdown_pass,target_win_rate_pass,frequency_preference_pass,meets_core_target,meets_full_preference,start_ts,end_ts,first_half_trades,first_half_annual_return_pct,first_half_total_return_pct,first_half_max_drawdown_pct,first_half_win_rate_pct,first_half_trades_per_day,first_half_profit_factor,second_half_trades,second_half_annual_return_pct,second_half_total_return_pct,second_half_max_drawdown_pct,second_half_win_rate_pct,second_half_trades_per_day,second_half_profit_factor,last_90d_trades,last_90d_annual_return_pct,last_90d_total_return_pct,last_90d_max_drawdown_pct,last_90d_win_rate_pct,last_90d_trades_per_day,last_90d_profit_factor,q1_trades,q1_annual_return_pct,q1_total_return_pct,q1_max_drawdown_pct,q1_win_rate_pct,q1_trades_per_day,q1_profit_factor,q2_trades,q2_annual_return_pct,q2_total_return_pct,q2_max_drawdown_pct,q2_win_rate_pct,q2_trades_per_day,q2_profit_factor,q3_trades,q3_annual_return_pct,q3_total_return_pct,q3_max_drawdown_pct,q3_win_rate_pct,q3_trades_per_day,q3_profit_factor,q4_trades,q4_annual_return_pct,q4_total_return_pct,q4_max_drawdown_pct,q4_win_rate_pct,q4_trades_per_day,q4_profit_factor,oos_2026_06_01_to_latest_trades,oos_2026_06_01_to_latest_annual_return_pct,oos_2026_06_01_to_latest_total_return_pct,oos_2026_06_01_to_latest_max_drawdown_pct,oos_2026_06_01_to_latest_win_rate_pct,oos_2026_06_01_to_latest_trades_per_day,oos_2026_06_01_to_latest_profit_factor,stability_pass,ablation_gate_pass,delta_annual_return_pct,delta_total_return_pct,delta_annual_equity_multiple,delta_max_drawdown_pct,delta_win_rate_pct,delta_trades_per_day,delta_profit_factor
side_short,filter,side,short,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,short_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 55, ""stop_loss"": 28, ""take_profit"": 233}",4337,439,316,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_short_macd0p0_atr60p0to280p0_x1p5,1.9812321188418647,98.12321188418647,89.35820192987669,1.893582019298767,-18.16259686613111,76.26582278481013,316,0.8079043383312471,1.3846289323372785,0.23201560636011898,1.1250000000000013,-4.425000000000004,28,233,0,55,-0.6911392552226254,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,152,224.4568688800718,87.79820551480731,-13.520766270567176,78.28947368421053,0.7772244267490479,1.9856147196330325,164,10.512465838316064,5.497926000451048,-18.162596866131086,74.39024390243902,0.8385842499134464,1.0684148219141605,75,-14.962422664459496,-3.914985934424864,-15.080082294313513,72.0,0.8333333333333334,0.9607000440438923,81,115.32211128220023,22.793022416376196,-13.520766270567176,74.07407407407408,0.82835761271938,1.4876767035852498,71,388.9059425276151,52.93882487720389,-5.727655133198195,83.09859154929578,0.7260912407787158,3.0095984482320532,84,42.048309017761376,9.85246804844142,-18.162596866131086,76.19047619047619,0.8590375243015792,1.1881960723885923,80,-14.022171822278317,-3.9639910921893007,-15.080082294313534,72.5,0.8181309755253136,0.9644229786404728,33,-21.997439065740632,-1.657462487668726,-13.905407777384704,72.72727272727273,1.3429419245442984,0.9627454391682875,False,False,-52.560853847064124,-59.42642026115189,-0.525608538470641,0.7150985418329121,-0.6363511282333576,-0.13294628352286353,-0.09077008886494231
exposure_1p0,sizing,exposure,1.0,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.0,"{""max_hold"": 64, ""stop_loss"": 30, ""take_profit"": 274}",4337,503,368,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1,1.9023141822188046,90.23141822188046,82.30529940023636,1.8230529940023636,-12.792639886589042,76.90217391304348,368,0.9408506218541106,1.4753990212022268,0.18136485179166786,0.7500000000000009,-2.950000000000003,30,274,0,64,-0.6760867953945247,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,179,175.10140747927306,71.91743533291215,-10.065791931579394,79.3296089385475,0.9152840288689446,2.1275450881909364,189,20.810803892066197,10.652778092869998,-12.792639886588953,74.60317460317461,0.9664172148392767,1.1274407041597876,84,-2.111479771749103,-0.5244736939980066,-10.33158716013074,71.42857142857143,0.9333333333333333,1.0041688751451952,91,76.22412787616064,16.37937774901388,-10.065791931579394,73.62637362637363,0.9306239846600441,1.4696155093255845,88,329.45756241881304,47.72156258102087,-3.6744506650798203,85.22727272727273,0.8999440730778449,3.551900869127971,100,48.87869584626956,11.242391654181482,-12.792639886588953,77.0,1.022663719406642,1.25808379788061,89,-1.9654877141172977,-0.5300259663099993,-10.331587160130784,71.91011235955057,0.9101707102719113,1.0049667870851262,36,20.869065498506846,1.2833169244975684,-9.388044501055692,75.0,1.4650275540483255,1.0866311715719634,False,False,-59.613756376704444,-67.3182139234579,-0.5961375637670443,6.085055521374981,0.0,0.0,5.995204332975845e-15
exit_family_probe_trail_act400p0_trail120p0,exit_replacement_probe,exit_family_probe,trail_act400p0_trail120p0,rsi_reversal_w7_lo30_hi60,rsi_reversal,trail_act400p0_trail120p0_sl280p0_hold16,trailing,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 241, ""stop_loss"": 48, ""trailing_stop"": 31}",4337,503,320,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_trail_act400p0_trail120p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,1.7887126177259418,78.87126177259418,72.11843449590658,1.7211843449590658,-29.789659923790325,54.0625,320,0.8181309755253136,1.2188298125242047,0.22569573079908034,0.3015204468719392,-4.42500000000002,48,0,31,241,-4.69382252298146,False,False,False,False,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,157,211.99425104789023,83.90074184720284,-22.001560249010566,53.503184713375795,0.802791019734214,1.467569991629473,163,-5.0471109841880635,-2.7348884099594684,-29.789659923790314,54.601226993865026,0.8334709313164131,1.0232076535806296,72,-20.999716801055147,-5.642804064765383,-19.849898435992742,52.77777777777778,0.8,0.9696681877978893,77,-12.720776430006097,-3.576964166997554,-22.001560249010566,44.15584415584416,0.7874510639431143,0.9921965750303158,80,1015.2758778711142,90.72282910248275,-12.007337664784078,62.5,0.8181309755253136,2.088910116994919,86,16.857391754181037,4.258807353097116,-23.002734891612963,55.81395348837209,0.879490798689712,1.0857976583799631,77,-22.84569253937225,-6.708014354481106,-20.73027549836899,53.246753246753244,0.7874510639431143,0.9602991468762752,31,12.837574486235258,0.8158762826229848,-12.782146450084042,58.06451612903226,1.261551504874947,1.060809830960576,False,False,-69.80062128103422,-78.67837037274418,-0.6980062128103421,-10.911964515826302,-22.839673913043484,-0.12271964632879706,-0.256569208678016
min_adx14_22p0,added_filter,min_adx14,22.0,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,adx22_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 46, ""stop_loss"": 22, ""take_profit"": 189}",4337,377,257,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_adx22_macd0p0_atr60p0to280p0_x1p5,1.762217902353214,76.22179023532141,69.73653683887986,1.6973653683887986,-17.289862326970727,76.26459143968872,257,0.6570614397187674,1.3932974039032566,0.23588649475139323,1.1250000000000013,-4.425000000000004,22,189,0,46,-0.9508467468506803,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,123,218.1199404114455,85.82530620757139,-9.835165431266935,80.48780487804879,0.6289381874350848,2.370488754650793,134,-9.435127201413696,-5.168034520294351,-17.289862326970727,72.38805970149254,0.6851846920024501,0.975446754494447,57,-23.802900749524603,-6.4790616986620915,-16.316693223504696,66.66666666666666,0.6333333333333333,0.8816025385744519,58,85.90780214594767,18.05807897268552,-9.835165431266935,74.13793103448276,0.5931449572558524,1.5722954356276786,65,444.35744664408395,57.40160082611949,-5.76687187128333,86.15384615384616,0.6647314176143173,3.887560636403464,74,14.73783400566644,3.749143573861091,-15.586318002076139,77.02702702702703,0.7567711523609151,1.092284204320876,60,-28.51533013409464,-8.5949414009448,-17.28986232697074,66.66666666666666,0.6135982316439852,0.8498754811666365,23,-20.805465521111522,-1.5570726190727635,-13.861475515699572,69.56521739130434,0.9359898261975413,0.9366644917981787,False,False,-72.18251893806095,-81.32784191001696,-0.7218251893806094,1.5878330809932955,-0.6375824733547688,-0.2837891821353432,-0.08210161729896415
min_adx14_28p0,added_filter,min_adx14,28.0,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,adx28_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 37, ""stop_loss"": 12, ""take_profit"": 138}",4337,280,187,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_adx28_macd0p0_atr60p0to280p0_x1p5,1.703160478042902,70.31604780429019,64.41863289628078,1.6441863289628078,-20.61948611202391,76.47058823529412,187,0.4780952888226051,1.551598022903412,0.29849129649837297,1.1249999999999847,-4.425000000000004,12,138,0,37,-1.4115790060450952,False,False,False,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,95,189.64805530188661,76.72654541910582,-9.015398008202801,82.10526315789474,0.4857652667181549,3.005066041578106,92,-6.667811681641611,-3.6273541134486,-20.6194861120239,70.65217391304348,0.4704253109270553,0.9726039417329246,43,-38.368805353960546,-11.242413733534562,-18.781955228431457,62.7906976744186,0.4777777777777778,0.7281384409842473,44,70.59098361683098,15.371549040766986,-9.015398008202801,75.0,0.4499720365389224,1.6652005715440026,51,391.7961908737567,53.18035242524037,-3.888410301953815,88.23529411764706,0.5215584968973874,7.5778086865851275,47,54.454796610834876,12.342855396016162,-10.421917505520362,78.72340425531915,0.4806519481211217,1.453365169161997,45,-43.602286446036885,-14.215598716241228,-20.61948611202393,62.22222222222222,0.4601986737329889,0.6816215078809804,15,-26.98379743945901,-2.0935600370410867,-13.367129961268787,66.66666666666666,0.6104281475201356,0.8490158472635966,False,False,-77.50042288066003,-87.23358434104817,-0.7750042288066001,-1.7417907040598877,-0.43158567774936785,-0.4627553330315055,0.07619900170119132
take_profit_pct_0p026,exit,take_profit_pct,0.026,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp260p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 202, ""stop_loss"": 46, ""take_profit"": 73}",4337,503,321,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp260p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,1.5989669497644687,59.896694976446874,55.006300381974626,1.5500630038197463,-31.633276002818544,55.7632398753894,321,0.8206876348238301,1.1823465614569568,0.18143693383072668,0.36277429467084527,-4.42500000000002,46,73,0,202,-5.01572969618638,False,False,False,False,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,157,228.6134077482607,89.08256623094404,-13.872607964411653,56.68789808917197,0.802791019734214,1.513155350903862,164,-26.883831908303655,-15.435516788390547,-31.633276002818477,54.87804878048781,0.8385842499134464,0.9412361746208702,72,-38.39362728906528,-11.251223385156695,-23.92146182024102,52.77777777777778,0.8,0.8945901972363594,77,46.105816798740264,10.683883861086429,-13.872607964411653,48.05194805194805,0.7874510639431143,1.1744001043066816,80,639.0997437198242,70.8311631603492,-11.978056888729238,65.0,0.8181309755253136,1.9054145548947823,87,-12.889130033696306,-3.626792484785657,-25.841742076018438,56.32183908045977,0.8897174358837785,0.9932484219177932,77,-38.63023020570064,-12.25311952156477,-23.921461820240985,53.246753246753244,0.7874510639431143,0.8889592524784729,31,-51.51173510305529,-4.753158469156105,-15.959049672726955,58.06451612903226,1.261551504874947,0.9080392880217529,False,False,-86.91275539496618,-97.6529371688915,-0.8691275539496617,-12.755580594854521,-21.13893403765408,-0.1201629870302805,-0.29305245974526395
min_h4_dir_spread_0p0,added_filter,min_h4_dir_spread,0.0,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,h40p0_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 39, ""stop_loss"": 12, ""take_profit"": 131}",4337,263,182,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_h40p0_macd0p0_atr60p0to280p0_x1p5,1.5639497686463655,56.39497686463655,51.83402259624956,1.5183402259624956,-14.027524709371075,74.17582417582418,182,0.4653119923300221,1.4682541816013592,0.25946347299093464,1.1250000000000013,-4.425000000000004,12,131,0,39,-1.3560972126085955,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,108,155.00033741224408,65.07307149001802,-7.808116969830802,76.85185185185185,0.5522384084795866,2.2186112681193153,74,-9.593961122925664,-5.257123131622521,-14.027524709371075,70.27027027027027,0.37838557618045754,0.930812266692802,29,-15.67836761759569,-4.114953256569997,-11.634383045427843,68.96551724137932,0.32222222222222224,0.856774392580989,51,122.46658708170966,23.87078717775415,-7.808116969830802,74.50980392156863,0.5215584968973874,2.053484411145137,57,192.2918579969732,33.26230925871065,-5.727655133198195,78.94736842105263,0.5829183200617859,2.3802398286667,45,-4.3774270581411585,-1.1911866488512501,-14.027524709371075,71.11111111111111,0.4601986737329889,0.9870275050055788,29,-14.525915649512589,-4.114953256569997,-11.634383045427843,68.96551724137932,0.2965724786279262,0.856774392580989,20,-65.86074588590157,-6.975200862442133,-11.344277286096204,65.0,0.8139041966935142,0.671775404872215,False,False,-90.08503318069125,-101.15465528070182,-0.9008503318069123,4.850170698592947,-2.7263497372193086,-0.47553862952408854,-0.007144839600861541
min_rvol96_1p3,added_filter,min_rvol96,1.3,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,rvol1p3_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 16, ""stop_loss"": 8, ""take_profit"": 94}",4337,131,118,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_rvol1p3_macd0p0_atr60p0to280p0_x1p5,1.5445846292497079,54.45846292497079,50.07768215390589,1.500776821539059,-14.091908320588198,80.50847457627118,118,0.30168579722495936,1.743719858275645,0.38259574200006324,1.1250000000000013,-4.425000000000004,8,94,0,16,-1.5522451043717194,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,63,62.50882683508421,29.69133044858403,-8.355284710361543,80.95238095238095,0.3221390716130922,1.9088706896714407,55,38.59746033085158,19.09698388529193,-14.091908320588198,80.0,0.28123252283682654,1.5873794884267352,24,-8.354664605785267,-2.126809693313114,-14.091908320588232,70.83333333333334,0.26666666666666666,0.9189222873747445,33,39.203321885288545,9.25907671958688,-8.355284710361543,78.78787878787878,0.33747902740419183,1.472796888564759,30,89.716153620802,18.700738046172983,-5.974691288541745,83.33333333333334,0.3067991158219926,2.8054286245309346,30,99.63472264036857,20.331265357152837,-6.889804348150818,86.66666666666667,0.3067991158219926,2.8203520014537786,25,-3.7779813245893967,-1.0257363023628896,-14.091908320588209,72.0,0.2556659298516605,0.9729765395732581,11,-40.47434654435622,-3.429878628955574,-14.091908320588209,63.63636363636363,0.4476473081814328,0.7069289737743513,False,False,-91.84137362303491,-103.09116922036758,-0.918413736230349,4.785787087375825,3.6063006632276995,-0.6391648246291513,0.26832083707342425
stop_pct_0p018,exit,stop_pct,0.018,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl180p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 36, ""stop_loss"": 80, ""take_profit"": 273}",4337,503,389,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl180p0_hold16_macd0p0_atr60p0to280p0_x1p5,1.5379819736080975,53.79819736080975,49.47851547239652,1.4947851547239652,-22.686483231033407,72.23650385604114,389,0.9945404671229593,1.1857183175468524,0.12450771601585733,1.1250000000000013,-2.9250000000000025,80,273,0,36,-1.5903354371834555,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,191,156.13233213752943,65.46502965830472,-17.655168997434156,75.39267015706807,0.976643852033343,1.4999128382730678,198,-12.764521365330495,-7.050935367785893,-22.68648323103338,69.1919191919192,1.0124370822125754,0.9725103564954022,89,-44.43423158386306,-13.47953438771028,-22.68648323103334,65.1685393258427,0.9888888888888889,0.833749718136435,96,48.86742092793279,11.240136168180936,-17.655168997434156,70.83333333333334,0.9817571706303763,1.189649981662418,95,340.68588786776036,48.74579927531069,-7.065087863295316,80.0,0.9715305334363098,1.9580534914098933,104,23.54651181579579,5.8241132696357445,-14.956385549793128,72.11538461538461,1.0635702681829076,1.096593472219073,94,-38.403532234352355,-12.166460213672226,-22.68648323103337,65.95744680851064,0.9613038962422434,0.8591393753975374,38,-53.89017949745547,-5.074905605840518,-13.946620730951143,68.42105263157895,1.5464179737176769,0.865344025435905,False,False,-92.44054030454429,-103.75143478452861,-0.9244054030454427,-3.808787823069384,-4.665670057002345,0.05368984526884868,-0.28968070365536835
rsi_high_70p0,signal,rsi_high,70.0,rsi_reversal_w7_lo30_hi70,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 21, ""stop_loss"": 7, ""take_profit"": 87}",3059,133,115,HYPE_15M_MII_rsi_reversal_w7_lo30_hi70_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,1.4720257826550098,47.20257826550098,43.48375785837022,1.4348375785837022,-12.374561598196621,78.26086956521739,115,0.29401581932940957,1.687613965361698,0.3494703415779315,1.1249999999999847,-4.425000000000004,7,87,0,21,-1.6205777763276596,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,60,79.19528391756741,36.65954384778114,-9.998776771164042,81.66666666666667,0.3067991158219926,2.4036866089618587,55,14.88912162794438,7.714817509901306,-12.374561598196621,74.54545454545455,0.28123252283682654,1.2318246503510775,23,-6.713105170353484,-1.6977164124012734,-12.374561598196621,69.56521739130434,0.25555555555555554,0.9282427449680637,25,14.894709203918467,3.787100566357582,-9.998776771164042,68.0,0.2556659298516605,1.270349331105715,35,179.48153575380178,31.672956564005904,-5.495160313987702,91.42857142857143,0.35793230179232466,4.625978197252877,31,34.95433518608699,8.356085861819572,-8.677361682554974,77.41935483870968,0.317025753016059,1.4843630337317568,24,-2.192765795630358,-0.591815722040756,-12.374561598196598,70.83333333333334,0.24543929265759407,0.9899164961061933,8,-57.00750023002874,-5.520895528021697,-12.37456159819661,62.5,0.32556167867740565,0.5092119436778181,False,False,-98.4352979185706,-110.34705387983738,-0.9843529791857057,6.503133809767402,1.3586956521739069,-0.646834802524701,0.21221494415947717
min_atr_pct96_0p0035,filter,min_atr_pct96,0.0035,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr35p0to280p0,1.5,"{""max_hold"": 111, ""stop_loss"": 39, ""take_profit"": 317}",4337,654,467,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr35p0to280p0_x1p5,1.388737631367117,38.873763136711695,35.88814545217254,1.3588814545217254,-42.059087572188005,70.8779443254818,467,1.1939598924072545,1.125952469927193,0.08635813659452433,1.1249999999999847,-4.425000000000004,39,317,0,111,-5.781078900020741,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,221,153.37026198551916,64.50722776773057,-31.682871918433676,72.85067873303167,1.1300434099443393,1.4311032401187884,246,-27.120144527907676,-15.581968633749643,-42.059087572188005,69.10569105691057,1.2578763748701696,0.937547229069561,123,-78.99548255347977,-31.920963856210072,-42.05908757218803,62.601626016260155,1.3666666666666667,0.7027814340053978,120,-18.681042219913447,-5.385703380619445,-31.682871918433676,65.0,1.2271964632879704,0.9584054563605744,101,689.4406348913051,73.87142709470127,-7.63001044644247,82.17821782178217,1.0328903566007084,2.657501923864941,117,114.60319158605539,22.68312841593381,-18.33757978713497,75.21367521367522,1.196516551705771,1.3064084521652854,129,-75.24979337735914,-31.19018690161941,-42.05908757218803,63.565891472868216,1.3192361980345682,0.7228806107858634,37,-34.44606126822718,-2.8011065757192255,-17.71509348323542,72.97297297297297,1.5057227638830013,0.9347944205733721,False,False,-106.03091032476827,-118.67586900862668,-1.0603091032476826,-23.181392164223983,-6.024229587561678,0.2531092705531439,-0.3494465512750278
exposure_0p5,sizing,exposure,0.5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,0.5,"{""max_hold"": 64, ""stop_loss"": 30, ""take_profit"": 274}",4337,503,368,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x0p5,1.3877115566710427,38.771155667104274,35.79438621869908,1.3579438621869908,-6.4958432237873565,76.90217391304348,368,0.9408506218541106,1.4753990212022268,0.09068242589583393,0.37500000000000044,-1.4750000000000014,30,274,0,64,-0.9541706172024342,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,179,66.55587117845958,31.410780618603606,-5.136622675973667,79.3296089385475,0.9152840288689446,2.1275450881909364,189,10.714291835171142,5.601043547456408,-6.495843223787434,74.60317460317461,0.9664172148392767,1.1274407041597876,84,-0.34095728033999295,-0.08412226413405666,-5.138184510546651,71.42857142857143,0.9333333333333333,1.0041688751451952,91,33.40136200743957,8.020853809021178,-5.136622675973667,73.62637362637363,0.9306239846600441,1.4696155093255845,88,107.95033728717587,21.65315861225785,-1.8427305604172606,85.22727272727273,0.8999440730778449,3.551900869127971,100,22.91100423510506,5.678107028899926,-6.495843223787434,77.0,1.022663719406642,1.25808379788061,89,-0.2721156429826399,-0.07292284429590845,-5.138184510546717,71.91011235955057,0.9101707102719113,1.0049667870851262,36,11.173254620300144,0.7151404181472198,-4.751926824990383,75.0,1.4650275540483255,1.0866311715719634,False,False,-106.12466955824172,-118.7784764782341,-1.0612466955824171,12.381852184176665,0.0,0.0,5.995204332975845e-15
atr_band_removed,filter,atr_band,removed,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0,1.5,"{""max_hold"": 114, ""stop_loss"": 39, ""take_profit"": 322}",4337,662,475,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_x1p5,1.3773902491929033,37.73902491929033,34.85100426233896,1.3485100426233896,-43.80404436169935,70.73684210526315,475,1.2144131667953872,1.1213674090312664,0.08342913402902984,1.1249999999999847,-4.425000000000004,39,322,0,114,-6.157629579816959,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,223,164.18224348381864,68.229460838519,-31.68287191843364,73.09417040358744,1.1402700471384057,1.449511491207077,252,-31.165724422825626,-18.12431411671468,-43.80404436169935,68.65079365079364,1.2885562864523687,0.9250387898277699,129,-81.44688014311974,-33.97124182672875,-43.804044361699354,62.01550387596899,1.4333333333333333,0.6943558520600333,122,-11.592772543621344,-3.24490708476749,-31.68287191843364,65.57377049180327,1.247649737676103,0.9839089038214808,101,689.4406348913051,73.87142709470127,-7.63001044644247,82.17821782178217,1.0328903566007084,2.657501923864941,117,114.60319158605539,22.68312841593381,-18.33757978713497,75.21367521367522,1.196516551705771,1.3064084521652854,135,-77.92130928148669,-33.262473055218045,-43.80404436169937,62.96296296296296,1.3805960211989665,0.7137715563149983,37,-34.44606126822718,-2.8011065757192255,-17.71509348323542,72.97297297297297,1.5057227638830013,0.9347944205733721,False,False,-107.06805151460185,-119.81060722604803,-1.0706805151460184,-24.926348953735324,-6.165331807780333,0.27356254494127663,-0.35403161217095436
min_atr_pct96_0p0,filter,min_atr_pct96,0.0,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold16,fixed,macd0p0_atr0p0to280p0,1.5,"{""max_hold"": 114, ""stop_loss"": 39, ""take_profit"": 322}",4337,662,475,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr0p0to280p0_x1p5,1.3773902491929033,37.73902491929033,34.85100426233896,1.3485100426233896,-43.80404436169935,70.73684210526315,475,1.2144131667953872,1.1213674090312664,0.08342913402902984,1.1249999999999847,-4.425000000000004,39,322,0,114,-6.157629579816959,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,223,164.18224348381864,68.229460838519,-31.68287191843364,73.09417040358744,1.1402700471384057,1.449511491207077,252,-31.165724422825626,-18.12431411671468,-43.80404436169935,68.65079365079364,1.2885562864523687,0.9250387898277699,129,-81.44688014311974,-33.97124182672875,-43.804044361699354,62.01550387596899,1.4333333333333333,0.6943558520600333,122,-11.592772543621344,-3.24490708476749,-31.68287191843364,65.57377049180327,1.247649737676103,0.9839089038214808,101,689.4406348913051,73.87142709470127,-7.63001044644247,82.17821782178217,1.0328903566007084,2.657501923864941,117,114.60319158605539,22.68312841593381,-18.33757978713497,75.21367521367522,1.196516551705771,1.3064084521652854,135,-77.92130928148669,-33.262473055218045,-43.80404436169937,62.96296296296296,1.3805960211989665,0.7137715563149983,37,-34.44606126822718,-2.8011065757192255,-17.71509348323542,72.97297297297297,1.5057227638830013,0.9347944205733721,False,False,-107.06805151460185,-119.81060722604803,-1.0706805151460184,-24.926348953735324,-6.165331807780333,0.27356254494127663,-0.35403161217095436
